x,y,z,prob
-2.4607,-0.1011,0,0.08211
-2.3933,-0.1011,0,0.11000
-2.3258,-0.1011,0,0.11000
-2.2584,-0.1011,0,0.11000
-2.1910,-0.1011,0,0.11000
-2.1236,-0.1011,0,0.11000
-2.0562,-0.1011,0,0.11000
-1.9888,-0.1011,0,0.11000
-1.9213,-0.1011,0,0.11141
-1.8539,-0.1011,0,0.13576
-1.7865,-0.1011,0,0.16761
-1.7191,-0.1011,0,0.17460
-1.6517,-0.1011,0,0.17460
-1.5843,-0.1011,0,0.17460
-1.5169,-0.1011,0,0.19045
-1.4494,-0.1011,0,0.20000
-1.3820,-0.1011,0,0.21210
-1.3146,-0.1011,0,0.22111
-1.2472,-0.1011,0,0.23120
-1.1798,-0.1011,0,0.23120
-1.1124,-0.1011,0,0.23120
-1.0449,-0.1011,0,0.23120
-0.9775,-0.1011,0,0.23120
-0.9101,-0.1011,0,0.23120
-0.8427,-0.1011,0,0.31777
-0.7753,-0.1011,0,0.44156
-0.7079,-0.1011,0,0.47310
-0.6404,-0.1011,0,0.47310
-0.5730,-0.1011,0,0.47310
-0.5056,-0.1011,0,0.47310
-0.4382,-0.1011,0,0.47310
-0.3708,-0.1011,0,0.47310
-0.3034,-0.1011,0,0.47310
-0.2360,-0.1011,0,0.50924
-0.1685,-0.1011,0,0.55410
-0.1011,-0.1011,0,0.59876
-0.0337,-0.1011,0,0.60430
0.0337,-0.1011,0,0.60430
0.1011,-0.1011,0,0.60430
0.1685,-0.1011,0,0.60430
0.2360,-0.1011,0,0.67370
0.3034,-0.1011,0,0.67370
0.3708,-0.1011,0,0.69042
0.4382,-0.1011,0,0.73530
0.5056,-0.1011,0,0.75339
0.5730,-0.1011,0,0.77120
0.6404,-0.1011,0,0.81549
0.7079,-0.1011,0,0.85960
0.7753,-0.1011,0,0.85960
0.8427,-0.1011,0,0.85960
0.9101,-0.1011,0,0.85960
0.9775,-0.1011,0,0.85960
1.0449,-0.1011,0,0.88814
1.1124,-0.1011,0,0.88890
1.1798,-0.1011,0,0.88890
1.2472,-0.1011,0,0.88890
1.3146,-0.1011,0,0.90799
1.3820,-0.1011,0,0.92767
1.4494,-0.1011,0,0.93805
1.5169,-0.1011,0,0.93810
1.5843,-0.1011,0,0.93940
1.6517,-0.1011,0,0.94248
1.7191,-0.1011,0,0.94370
1.7865,-0.1011,0,0.94370
1.8539,-0.1011,0,0.94370
1.9213,-0.1011,0,0.94370
1.9888,-0.1011,0,0.94370
2.0562,-0.1011,0,0.96013
2.1236,-0.1011,0,0.97758
2.1910,-0.1011,0,0.99000
2.2584,-0.1011,0,0.99000
2.3258,-0.1011,0,0.99000
2.3933,-0.1011,0,0.99000
2.4607,-0.1011,0,0.99000
2.5281,-0.1011,0,0.99000
2.5955,-0.1011,0,0.99000
2.6629,-0.1011,0,0.99000
2.7303,-0.1011,0,0.99000
2.7978,-0.1011,0,0.99000
2.8652,-0.1011,0,0.99000
2.9326,-0.1011,0,0.99000
3.0000,-0.1011,0,0.99000
-3.0000,-0.0337,0,0.01000
-2.9326,-0.0337,0,0.01000
-2.8652,-0.0337,0,0.01000
-2.7978,-0.0337,0,0.01000
-2.7303,-0.0337,0,0.01000
-2.6629,-0.0337,0,0.01008
-2.5955,-0.0337,0,0.01759
-2.5281,-0.0337,0,0.02270
-2.4607,-0.0337,0,0.02270
-2.3933,-0.0337,0,0.02270
-2.3258,-0.0337,0,0.06016
-2.2584,-0.0337,0,0.10468
-2.1910,-0.0337,0,0.11000
-2.1236,-0.0337,0,0.11000
-2.0562,-0.0337,0,0.11000
-1.9888,-0.0337,0,0.11000
-1.9213,-0.0337,0,0.11000
-1.8539,-0.0337,0,0.11000
-1.7865,-0.0337,0,0.11000
-1.7191,-0.0337,0,0.13405
-1.6517,-0.0337,0,0.16706
-1.5843,-0.0337,0,0.17460
-1.5169,-0.0337,0,0.17460
-1.4494,-0.0337,0,0.17460
-1.3820,-0.0337,0,0.19677
-1.3146,-0.0337,0,0.20379
-1.2472,-0.0337,0,0.21210
-1.1798,-0.0337,0,0.22612
-1.1124,-0.0337,0,0.23120
-1.0449,-0.0337,0,0.23120
-0.9775,-0.0337,0,0.23120
-0.9101,-0.0337,0,0.23120
-0.8427,-0.0337,0,0.23120
-0.7753,-0.0337,0,0.23120
-0.7079,-0.0337,0,0.38008
-0.6404,-0.0337,0,0.47310
-0.5730,-0.0337,0,0.47310
-0.5056,-0.0337,0,0.47310
-0.4382,-0.0337,0,0.47310
-0.3708,-0.0337,0,0.47310
-0.3034,-0.0337,0,0.47310
-0.2360,-0.0337,0,0.47310
-0.1685,-0.0337,0,0.52943
-0.1011,-0.0337,0,0.55410
-0.0337,-0.0337,0,0.60430
0.0337,-0.0337,0,0.60430
0.1011,-0.0337,0,0.60430
0.1685,-0.0337,0,0.60430
0.2360,-0.0337,0,0.61292
0.3034,-0.0337,0,0.67370
0.3708,-0.0337,0,0.67557
0.4382,-0.0337,0,0.73451
0.5056,-0.0337,0,0.74040
0.5730,-0.0337,0,0.77120
0.6404,-0.0337,0,0.77951
0.7079,-0.0337,0,0.85960
0.7753,-0.0337,0,0.85960
0.8427,-0.0337,0,0.85960
0.9101,-0.0337,0,0.85960
0.9775,-0.0337,0,0.85960
1.0449,-0.0337,0,0.88890
1.1124,-0.0337,0,0.88890
1.1798,-0.0337,0,0.88890
1.2472,-0.0337,0,0.88890
1.3146,-0.0337,0,0.91425
1.3820,-0.0337,0,0.93076
1.4494,-0.0337,0,0.93810
1.5169,-0.0337,0,0.93810
1.5843,-0.0337,0,0.94080
1.6517,-0.0337,0,0.94370
1.7191,-0.0337,0,0.94370
1.7865,-0.0337,0,0.94370
1.8539,-0.0337,0,0.94370
1.9213,-0.0337,0,0.94370
1.9888,-0.0337,0,0.95555
2.0562,-0.0337,0,0.97425
2.1236,-0.0337,0,0.99000
2.1910,-0.0337,0,0.99000
2.2584,-0.0337,0,0.99000
2.3258,-0.0337,0,0.99000
2.3933,-0.0337,0,0.99000
2.4607,-0.0337,0,0.99000
2.5281,-0.0337,0,0.99000
2.5955,-0.0337,0,0.99000
2.6629,-0.0337,0,0.99000
2.7303,-0.0337,0,0.99000
2.7978,-0.0337,0,0.99000
2.8652,-0.0337,0,0.99000
2.9326,-0.0337,0,0.99000
3.0000,-0.0337,0,0.99000
-3.0000,0.0337,0,0.01000
-2.9326,0.0337,0,0.01000
-2.8652,0.0337,0,0.01000
-2.7978,0.0337,0,0.01000
-2.7303,0.0337,0,0.01000
-2.6629,0.0337,0,0.01000
-2.5955,0.0337,0,0.01000
-2.5281,0.0337,0,0.01000
-2.4607,0.0337,0,0.01372
-2.3933,0.0337,0,0.02197
-2.3258,0.0337,0,0.02270
-2.2584,0.0337,0,0.02270
-2.1910,0.0337,0,0.04717
-2.1236,0.0337,0,0.09275
-2.0562,0.0337,0,0.11000
-1.9888,0.0337,0,0.11000
-1.9213,0.0337,0,0.11000
-1.8539,0.0337,0,0.11000
-1.7865,0.0337,0,0.11000
-1.7191,0.0337,0,0.11000
-1.6517,0.0337,0,0.11063
-1.5843,0.0337,0,0.13775
-1.5169,0.0337,0,0.16961
-1.4494,0.0337,0,0.17460
-1.3820,0.0337,0,0.17460
-1.3146,0.0337,0,0.17460
-1.2472,0.0337,0,0.20000
-1.1798,0.0337,0,0.21147
-1.1124,0.0337,0,0.21788
-1.0449,0.0337,0,0.23120
-0.9775,0.0337,0,0.23120
-0.9101,0.0337,0,0.23120
-0.8427,0.0337,0,0.23120
-0.7753,0.0337,0,0.23120
-0.7079,0.0337,0,0.23120
-0.6404,0.0337,0,0.37500
-0.5730,0.0337,0,0.47310
-0.5056,0.0337,0,0.47310
-0.4382,0.0337,0,0.47310
-0.3708,0.0337,0,0.47310
-0.3034,0.0337,0,0.47310
-0.2360,0.0337,0,0.47310
-0.1685,0.0337,0,0.47310
-0.1011,0.0337,0,0.55410
-0.0337,0.0337,0,0.55410
0.0337,0.0337,0,0.60430
0.1011,0.0337,0,0.60430
0.1685,0.0337,0,0.60430
0.2360,0.0337,0,0.60430
0.3034,0.0337,0,0.67370
0.3708,0.0337,0,0.67370
0.4382,0.0337,0,0.70111
0.5056,0.0337,0,0.73623
0.5730,0.0337,0,0.76999
0.6404,0.0337,0,0.77120
0.7079,0.0337,0,0.85960
0.7753,0.0337,0,0.85960
0.8427,0.0337,0,0.85960
0.9101,0.0337,0,0.85960
0.9775,0.0337,0,0.85960
1.0449,0.0337,0,0.88890
1.1124,0.0337,0,0.88890
1.1798,0.0337,0,0.88890
1.2472,0.0337,0,0.89106
1.3146,0.0337,0,0.92041
1.3820,0.0337,0,0.93379
1.4494,0.0337,0,0.93810
1.5169,0.0337,0,0.93871
1.5843,0.0337,0,0.94215
1.6517,0.0337,0,0.94370
1.7191,0.0337,0,0.94370
1.7865,0.0337,0,0.94370
1.8539,0.0337,0,0.94370
1.9213,0.0337,0,0.94893
1.9888,0.0337,0,0.96909
2.0562,0.0337,0,0.98746
2.1236,0.0337,0,0.99000
2.1910,0.0337,0,0.99000
2.2584,0.0337,0,0.99000
2.3258,0.0337,0,0.99000
2.3933,0.0337,0,0.99000
2.4607,0.0337,0,0.99000
2.5281,0.0337,0,0.99000
2.5955,0.0337,0,0.99000
2.6629,0.0337,0,0.99000
2.7303,0.0337,0,0.99000
2.7978,0.0337,0,0.99000
2.8652,0.0337,0,0.99000
2.9326,0.0337,0,0.99000
3.0000,0.0337,0,0.99000
-3.0000,0.1011,0,0.01000
-2.9326,0.1011,0,0.01000
-2.8652,0.1011,0,0.01000
-2.7978,0.1011,0,0.01000
-2.7303,0.1011,0,0.01000
-2.6629,0.1011,0,0.01000
-2.5955,0.1011,0,0.01000
-2.5281,0.1011,0,0.01000
-2.4607,0.1011,0,0.01000
-2.3933,0.1011,0,0.01000
-2.3258,0.1011,0,0.01144
-2.2584,0.1011,0,0.01986
-2.1910,0.1011,0,0.02270
-2.1236,0.1011,0,0.02270
-2.0562,0.1011,0,0.04248
-1.9888,0.1011,0,0.08982
-1.9213,0.1011,0,0.11000
-1.8539,0.1011,0,0.11000
-1.7865,0.1011,0,0.11000
-1.7191,0.1011,0,0.11000
-1.6517,0.1011,0,0.11000
-1.5843,0.1011,0,0.11000
-1.5169,0.1011,0,0.11751
-1.4494,0.1011,0,0.14850
-1.3820,0.1011,0,0.17200
-1.3146,0.1011,0,0.17460
-1.2472,0.1011,0,0.17460
-1.1798,0.1011,0,0.19133
-1.1124,0.1011,0,0.20277
-1.0449,0.1011,0,0.21210
-0.9775,0.1011,0,0.22826
-0.9101,0.1011,0,0.23120
-0.8427,0.1011,0,0.23120
-0.7753,0.1011,0,0.23120
-0.7079,0.1011,0,0.23120
-0.6404,0.1011,0,0.23120
-0.5730,0.1011,0,0.37500
-0.5056,0.1011,0,0.47310
-0.4382,0.1011,0,0.47310
-0.3708,0.1011,0,0.47310
-0.3034,0.1011,0,0.47310
-0.2360,0.1011,0,0.47310
-0.1685,0.1011,0,0.47310
-0.1011,0.1011,0,0.47310
-0.0337,0.1011,0,0.55410
0.0337,0.1011,0,0.57610
0.1011,0.1011,0,0.60430
0.1685,0.1011,0,0.60430
0.2360,0.1011,0,0.60430
0.3034,0.1011,0,0.61168
0.3708,0.1011,0,0.67370
0.4382,0.1011,0,0.68168
0.5056,0.1011,0,0.73530
0.5730,0.1011,0,0.75457
0.6404,0.1011,0,0.77120
0.7079,0.1011,0,0.85844
0.7753,0.1011,0,0.85960
0.8427,0.1011,0,0.85960
0.9101,0.1011,0,0.85960
0.9775,0.1011,0,0.85960
1.0449,0.1011,0,0.88890
1.1124,0.1011,0,0.88890
1.1798,0.1011,0,0.88890
1.2472,0.1011,0,0.89622
1.3146,0.1011,0,0.92457
1.3820,0.1011,0,0.93675
1.4494,0.1011,0,0.93810
1.5169,0.1011,0,0.93997
1.5843,0.1011,0,0.94345
1.6517,0.1011,0,0.94370
1.7191,0.1011,0,0.94370
1.7865,0.1011,0,0.94370
1.8539,0.1011,0,0.94370
1.9213,0.1011,0,0.96195
1.9888,0.1011,0,0.98179
2.0562,0.1011,0,0.99000
2.1236,0.1011,0,0.99000
2.1910,0.1011,0,0.99000
2.2584,0.1011,0,0.99000
2.3258,0.1011,0,0.99000
2.3933,0.1011,0,0.99000
2.4607,0.1011,0,0.99000
2.5281,0.1011,0,0.99000
2.5955,0.1011,0,0.99000
2.6629,0.1011,0,0.99000
2.7303,0.1011,0,0.99000
2.7978,0.1011,0,0.99000
2.8652,0.1011,0,0.99000
2.9326,0.1011,0,0.99000
3.0000,0.1011,0,0.99000
-3.0000,0.1685,0,0.01000
-2.9326,0.1685,0,0.01000
-2.8652,0.1685,0,0.01000
-2.7978,0.1685,0,0.01000
-2.7303,0.1685,0,0.01000
-2.6629,0.1685,0,0.01000
-2.5955,0.1685,0,0.01000
-2.5281,0.1685,0,0.01000
-2.4607,0.1685,0,0.01000
-2.3933,0.1685,0,0.01000
-2.3258,0.1685,0,0.01000
-2.2584,0.1685,0,0.01000
-2.1910,0.1685,0,0.01061
-2.1236,0.1685,0,0.01934
-2.0562,0.1685,0,0.02270
-1.9888,0.1685,0,0.02270
-1.9213,0.1685,0,0.04585
-1.8539,0.1685,0,0.09575
-1.7865,0.1685,0,0.11000
-1.7191,0.1685,0,0.11000
-1.6517,0.1685,0,0.11000
-1.5843,0.1685,0,0.11000
-1.5169,0.1685,0,0.11000
-1.4494,0.1685,0,0.11000
-1.3820,0.1685,0,0.12959
-1.3146,0.1685,0,0.16623
-1.2472,0.1685,0,0.17460
-1.1798,0.1685,0,0.17460
-1.1124,0.1685,0,0.17639
-1.0449,0.1685,0,0.20000
-0.9775,0.1685,0,0.21210
-0.9101,0.1685,0,0.22388
-0.8427,0.1685,0,0.23120
-0.7753,0.1685,0,0.23120
-0.7079,0.1685,0,0.23120
-0.6404,0.1685,0,0.23120
-0.5730,0.1685,0,0.23120
-0.5056,0.1685,0,0.37500
-0.4382,0.1685,0,0.47310
-0.3708,0.1685,0,0.47310
-0.3034,0.1685,0,0.47310
-0.2360,0.1685,0,0.47310
-0.1685,0.1685,0,0.47310
-0.1011,0.1685,0,0.47310
-0.0337,0.1685,0,0.48269
0.0337,0.1685,0,0.55410
0.1011,0.1685,0,0.60430
0.1685,0.1685,0,0.60430
0.2360,0.1685,0,0.60430
0.3034,0.1685,0,0.60430
0.3708,0.1685,0,0.67370
0.4382,0.1685,0,0.67370
0.5056,0.1685,0,0.72847
0.5730,0.1685,0,0.74123
0.6404,0.1685,0,0.77120
0.7079,0.1685,0,0.82975
0.7753,0.1685,0,0.85960
0.8427,0.1685,0,0.85960
0.9101,0.1685,0,0.85960
0.9775,0.1685,0,0.85960
1.0449,0.1685,0,0.88890
1.1124,0.1685,0,0.88890
1.1798,0.1685,0,0.88890
1.2472,0.1685,0,0.90131
1.3146,0.1685,0,0.92718
1.3820,0.1685,0,0.93810
1.4494,0.1685,0,0.93810
1.5169,0.1685,0,0.94119
1.5843,0.1685,0,0.94370
1.6517,0.1685,0,0.94370
1.7191,0.1685,0,0.94370
1.7865,0.1685,0,0.94370
1.8539,0.1685,0,0.95264
1.9213,0.1685,0,0.97422
1.9888,0.1685,0,0.99000
2.0562,0.1685,0,0.99000
2.1236,0.1685,0,0.99000
2.1910,0.1685,0,0.99000
2.2584,0.1685,0,0.99000
2.3258,0.1685,0,0.99000
2.3933,0.1685,0,0.99000
2.4607,0.1685,0,0.99000
2.5281,0.1685,0,0.99000
2.5955,0.1685,0,0.99000
2.6629,0.1685,0,0.99000
2.7303,0.1685,0,0.99000
2.7978,0.1685,0,0.99000
2.8652,0.1685,0,0.99000
2.9326,0.1685,0,0.99000
3.0000,0.1685,0,0.99000
-3.0000,0.2360,0,0.01000
-2.9326,0.2360,0,0.01000
-2.8652,0.2360,0,0.01000
-2.7978,0.2360,0,0.01000
-2.7303,0.2360,0,0.01000
-2.6629,0.2360,0,0.01000
-2.5955,0.2360,0,0.01000
-2.5281,0.2360,0,0.01000
-2.4607,0.2360,0,0.01000
-2.3933,0.2360,0,0.01000
-2.3258,0.2360,0,0.01000
-2.2584,0.2360,0,0.01000
-2.1910,0.2360,0,0.01000
-2.1236,0.2360,0,0.01000
-2.0562,0.2360,0,0.01121
-1.9888,0.2360,0,0.02039
-1.9213,0.2360,0,0.02270
-1.8539,0.2360,0,0.02270
-1.7865,0.2360,0,0.05745
-1.7191,0.2360,0,0.11000
-1.6517,0.2360,0,0.11000
-1.5843,0.2360,0,0.11000
-1.5169,0.2360,0,0.11000
-1.4494,0.2360,0,0.11000
-1.3820,0.2360,0,0.11000
-1.3146,0.2360,0,0.11609
-1.2472,0.2360,0,0.14987
-1.1798,0.2360,0,0.17290
-1.1124,0.2360,0,0.17460
-1.0449,0.2360,0,0.17460
-0.9775,0.2360,0,0.20000
-0.9101,0.2360,0,0.21210
-0.8427,0.2360,0,0.22098
-0.7753,0.2360,0,0.23120
-0.7079,0.2360,0,0.23120
-0.6404,0.2360,0,0.23120
-0.5730,0.2360,0,0.23120
-0.5056,0.2360,0,0.23120
-0.4382,0.2360,0,0.37500
-0.3708,0.2360,0,0.47310
-0.3034,0.2360,0,0.47310
-0.2360,0.2360,0,0.47310
-0.1685,0.2360,0,0.47310
-0.1011,0.2360,0,0.47310
-0.0337,0.2360,0,0.47310
0.0337,0.2360,0,0.55410
0.1011,0.2360,0,0.55410
0.1685,0.2360,0,0.60430
0.2360,0.2360,0,0.60430
0.3034,0.2360,0,0.60430
0.3708,0.2360,0,0.63835
0.4382,0.2360,0,0.67370
0.5056,0.2360,0,0.69901
0.5730,0.2360,0,0.73765
0.6404,0.2360,0,0.77120
0.7079,0.2360,0,0.80071
0.7753,0.2360,0,0.85960
0.8427,0.2360,0,0.85960
0.9101,0.2360,0,0.85960
0.9775,0.2360,0,0.85960
1.0449,0.2360,0,0.88890
1.1124,0.2360,0,0.88890
1.1798,0.2360,0,0.88890
1.2472,0.2360,0,0.90633
1.3146,0.2360,0,0.92974
1.3820,0.2360,0,0.93810
1.4494,0.2360,0,0.93845
1.5169,0.2360,0,0.94237
1.5843,0.2360,0,0.94370
1.6517,0.2360,0,0.94370
1.7191,0.2360,0,0.94370
1.7865,0.2360,0,0.94370
1.8539,0.2360,0,0.96453
1.9213,0.2360,0,0.98579
1.9888,0.2360,0,0.99000
2.0562,0.2360,0,0.99000
2.1236,0.2360,0,0.99000
2.1910,0.2360,0,0.99000
2.2584,0.2360,0,0.99000
2.3258,0.2360,0,0.99000
2.3933,0.2360,0,0.99000
2.4607,0.2360,0,0.99000
2.5281,0.2360,0,0.99000
2.5955,0.2360,0,0.99000
2.6629,0.2360,0,0.99000
2.7303,0.2360,0,0.99000
2.7978,0.2360,0,0.99000
2.8652,0.2360,0,0.99000
2.9326,0.2360,0,0.99000
3.0000,0.2360,0,0.99000
-3.0000,0.3034,0,0.01000
-2.9326,0.3034,0,0.01000
-2.8652,0.3034,0,0.01000
-2.7978,0.3034,0,0.01000
-2.7303,0.3034,0,0.01000
-2.6629,0.3034,0,0.01000
-2.5955,0.3034,0,0.01000
-2.5281,0.3034,0,0.01000
-2.4607,0.3034,0,0.01000
-2.3933,0.3034,0,0.01000
-2.3258,0.3034,0,0.01000
-2.2584,0.3034,0,0.01000
-2.1910,0.3034,0,0.01000
-2.1236,0.3034,0,0.01000
-2.0562,0.3034,0,0.01000
-1.9888,0.3034,0,0.01000
-1.9213,0.3034,0,0.01325
-1.8539,0.3034,0,0.02270
-1.7865,0.3034,0,0.02270
-1.7191,0.3034,0,0.02574
-1.6517,0.3034,0,0.07787
-1.5843,0.3034,0,0.11000
-1.5169,0.3034,0,0.11000
-1.4494,0.3034,0,0.11000
-1.3820,0.3034,0,0.11000
-1.3146,0.3034,0,0.11000
-1.2472,0.3034,0,0.11000
-1.1798,0.3034,0,0.13724
-1.1124,0.3034,0,0.17075
-1.0449,0.3034,0,0.17460
-0.9775,0.3034,0,0.17460
-0.9101,0.3034,0,0.19997
-0.8427,0.3034,0,0.20984
-0.7753,0.3034,0,0.21956
-0.7079,0.3034,0,0.23120
-0.6404,0.3034,0,0.23120
-0.5730,0.3034,0,0.23120
-0.5056,0.3034,0,0.23120
-0.4382,0.3034,0,0.23120
-0.3708,0.3034,0,0.38878
-0.3034,0.3034,0,0.47310
-0.2360,0.3034,0,0.47310
-0.1685,0.3034,0,0.47310
-0.1011,0.3034,0,0.47310
-0.0337,0.3034,0,0.47310
0.0337,0.3034,0,0.47310
0.1011,0.3034,0,0.55410
0.1685,0.3034,0,0.60430
0.2360,0.3034,0,0.60430
0.3034,0.3034,0,0.60430
0.3708,0.3034,0,0.60430
0.4382,0.3034,0,0.67370
0.5056,0.3034,0,0.68245
0.5730,0.3034,0,0.73530
0.6404,0.3034,0,0.77032
0.7079,0.3034,0,0.77133
0.7753,0.3034,0,0.85960
0.8427,0.3034,0,0.85960
0.9101,0.3034,0,0.85960
0.9775,0.3034,0,0.85960
1.0449,0.3034,0,0.88890
1.1124,0.3034,0,0.88890
1.1798,0.3034,0,0.88890
1.2472,0.3034,0,0.91128
1.3146,0.3034,0,0.93226
1.3820,0.3034,0,0.93810
1.4494,0.3034,0,0.93956
1.5169,0.3034,0,0.94352
1.5843,0.3034,0,0.94370
1.6517,0.3034,0,0.94370
1.7191,0.3034,0,0.94370
1.7865,0.3034,0,0.95245
1.8539,0.3034,0,0.97579
1.9213,0.3034,0,0.99000
1.9888,0.3034,0,0.99000
2.0562,0.3034,0,0.99000
2.1236,0.3034,0,0.99000
2.1910,0.3034,0,0.99000
2.2584,0.3034,0,0.99000
2.3258,0.3034,0,0.99000
2.3933,0.3034,0,0.99000
2.4607,0.3034,0,0.99000
2.5281,0.3034,0,0.99000
2.5955,0.3034,0,0.99000
2.6629,0.3034,0,0.99000
2.7303,0.3034,0,0.99000
2.7978,0.3034,0,0.99000
2.8652,0.3034,0,0.99000
2.9326,0.3034,0,0.99000
3.0000,0.3034,0,0.99000
-3.0000,0.3708,0,0.01000
-2.9326,0.3708,0,0.01000
-2.8652,0.3708,0,0.01000
-2.7978,0.3708,0,0.01000
-2.7303,0.3708,0,0.01000
-2.6629,0.3708,0,0.01000
-2.5955,0.3708,0,0.01000
-2.5281,0.3708,0,0.01000
-2.4607,0.3708,0,0.01000
-2.3933,0.3708,0,0.01000
-2.3258,0.3708,0,0.01000
-2.2584,0.3708,0,0.01000
-2.1910,0.3708,0,0.01000
-2.1236,0.3708,0,0.01000
-2.0562,0.3708,0,0.01000
-1.9888,0.3708,0,0.01000
-1.9213,0.3708,0,0.01000
-1.8539,0.3708,0,0.01000
-1.7865,0.3708,0,0.01684
-1.7191,0.3708,0,0.02270
-1.6517,0.3708,0,0.02270
-1.5843,0.3708,0,0.05095
-1.5169,0.3708,0,0.10816
-1.4494,0.3708,0,0.11000
-1.3820,0.3708,0,0.11000
-1.3146,0.3708,0,0.11000
-1.2472,0.3708,0,0.11000
-1.1798,0.3708,0,0.11000
-1.1124,0.3708,0,0.12960
-1.0449,0.3708,0,0.16926
-0.9775,0.3708,0,0.17460
-0.9101,0.3708,0,0.17460
-0.8427,0.3708,0,0.19679
-0.7753,0.3708,0,0.20909
-0.7079,0.3708,0,0.21969
-0.6404,0.3708,0,0.23120
-0.5730,0.3708,0,0.23120
-0.5056,0.3708,0,0.23120
-0.4382,0.3708,0,0.23120
-0.3708,0.3708,0,0.23120
-0.3034,0.3708,0,0.45382
-0.2360,0.3708,0,0.47310
-0.1685,0.3708,0,0.47310
-0.1011,0.3708,0,0.47310
-0.0337,0.3708,0,0.47310
0.0337,0.3708,0,0.47310
0.1011,0.3708,0,0.54784
0.1685,0.3708,0,0.55410
0.2360,0.3708,0,0.60430
0.3034,0.3708,0,0.60430
0.3708,0.3708,0,0.60430
0.4382,0.3708,0,0.67370
0.5056,0.3708,0,0.67370
0.5730,0.3708,0,0.73530
0.6404,0.3708,0,0.75736
0.7079,0.3708,0,0.77120
0.7753,0.3708,0,0.85960
0.8427,0.3708,0,0.85960
0.9101,0.3708,0,0.85960
0.9775,0.3708,0,0.85960
1.0449,0.3708,0,0.88890
1.1124,0.3708,0,0.88890
1.1798,0.3708,0,0.88890
1.2472,0.3708,0,0.91617
1.3146,0.3708,0,0.93473
1.3820,0.3708,0,0.93810
1.4494,0.3708,0,0.94063
1.5169,0.3708,0,0.94370
1.5843,0.3708,0,0.94370
1.6517,0.3708,0,0.94370
1.7191,0.3708,0,0.94370
1.7865,0.3708,0,0.96343
1.8539,0.3708,0,0.98645
1.9213,0.3708,0,0.99000
1.9888,0.3708,0,0.99000
2.0562,0.3708,0,0.99000
2.1236,0.3708,0,0.99000
2.1910,0.3708,0,0.99000
2.2584,0.3708,0,0.99000
2.3258,0.3708,0,0.99000
2.3933,0.3708,0,0.99000
2.4607,0.3708,0,0.99000
2.5281,0.3708,0,0.99000
2.5955,0.3708,0,0.99000
2.6629,0.3708,0,0.99000
2.7303,0.3708,0,0.99000
2.7978,0.3708,0,0.99000
2.8652,0.3708,0,0.99000
2.9326,0.3708,0,0.99000
3.0000,0.3708,0,0.99000
-3.0000,0.4382,0,0.01000
-2.9326,0.4382,0,0.01000
-2.8652,0.4382,0,0.01000
-2.7978,0.4382,0,0.01000
-2.7303,0.4382,0,0.01000
-2.6629,0.4382,0,0.01000
-2.5955,0.4382,0,0.01000
-2.5281,0.4382,0,0.01000
-2.4607,0.4382,0,0.01000
-2.3933,0.4382,0,0.01000
-2.3258,0.4382,0,0.01000
-2.2584,0.4382,0,0.01000
-2.1910,0.4382,0,0.01000
-2.1236,0.4382,0,0.01000
-2.0562,0.4382,0,0.01000
-1.9888,0.4382,0,0.01000
-1.9213,0.4382,0,0.01000
-1.8539,0.4382,0,0.01000
-1.7865,0.4382,0,0.01000
-1.7191,0.4382,0,0.01175
-1.6517,0.4382,0,0.02219
-1.5843,0.4382,0,0.02270
-1.5169,0.4382,0,0.02932
-1.4494,0.4382,0,0.08621
-1.3820,0.4382,0,0.11000
-1.3146,0.4382,0,0.11000
-1.2472,0.4382,0,0.11000
-1.1798,0.4382,0,0.11000
-1.1124,0.4382,0,0.11000
-1.0449,0.4382,0,0.12476
-0.9775,0.4382,0,0.16652
-0.9101,0.4382,0,0.17460
-0.8427,0.4382,0,0.17460
-0.7753,0.4382,0,0.19708
-0.7079,0.4382,0,0.21013
-0.6404,0.4382,0,0.22137
-0.5730,0.4382,0,0.23120
-0.5056,0.4382,0,0.23120
-0.4382,0.4382,0,0.23120
-0.3708,0.4382,0,0.23120
-0.3034,0.4382,0,0.33779
-0.2360,0.4382,0,0.47310
-0.1685,0.4382,0,0.47310
-0.1011,0.4382,0,0.47310
-0.0337,0.4382,0,0.47310
0.0337,0.4382,0,0.47310
0.1011,0.4382,0,0.47310
0.1685,0.4382,0,0.55410
0.2360,0.4382,0,0.60430
0.3034,0.4382,0,0.60430
0.3708,0.4382,0,0.60430
0.4382,0.4382,0,0.63474
0.5056,0.4382,0,0.67370
0.5730,0.4382,0,0.72105
0.6404,0.4382,0,0.74422
0.7079,0.4382,0,0.77120
0.7753,0.4382,0,0.85960
0.8427,0.4382,0,0.85960
0.9101,0.4382,0,0.85960
0.9775,0.4382,0,0.85960
1.0449,0.4382,0,0.88890
1.1124,0.4382,0,0.88890
1.1798,0.4382,0,0.88890
1.2472,0.4382,0,0.92099
1.3146,0.4382,0,0.93715
1.3820,0.4382,0,0.93810
1.4494,0.4382,0,0.94167
1.5169,0.4382,0,0.94370
1.5843,0.4382,0,0.94370
1.6517,0.4382,0,0.94370
1.7191,0.4382,0,0.94836
1.7865,0.4382,0,0.97388
1.8539,0.4382,0,0.99000
1.9213,0.4382,0,0.99000
1.9888,0.4382,0,0.99000
2.0562,0.4382,0,0.99000
2.1236,0.4382,0,0.99000
